Source,Teff,Lum-Flame,SpType,Pstar,PWD,GMAG
528643167709753600,3956.5398,1043.6676,M      ,1.0,0.0,-2.2594
528652101241944576,3585.2832,617.60876,M      ,1.0,0.0,-1.6773
528704362403412096,3782.3494,1731.7301,M      ,1.0,0.0,-2.3991
528857057081562112,3951.84,766.98315,M      ,1.0,0.0,-1.8053
528962507118345088,6372.804,273.58914,M      ,1.0,0.0,-1.4514
529008136850953216,4764.6836,224.71544,M      ,1.0,0.0,-1.0422
529082044647579520,3816.9045,620.2055,M      ,1.0,0.0,-1.6912
529249617095149440,3906.1353,1800.9349,M      ,1.0,0.0,-2.6062
529289749270188416,6086.8066,100.52454,M      ,1.0,0.0,0.3107
529323902848933248,4800.4220000000005,219.00755,M      ,1.0,0.0,-0.5341
529371044410321280,4911.4346,147.22502,M      ,1.0,0.0,0.2957
529461135642699776,4533.37,119.16385,M      ,1.0,0.0,-0.2794
529468213748849408,4876.39,55.457896999999996,M      ,1.0,0.0,1.1352
529531160790729856,5021.9614,45.774895,M      ,1.0,0.0,0.2531
530106445887916032,4174.7573,1483.5639999999999,M      ,1.0,0.0,-2.9901
530322362483578624,3518.1335,1285.1696,M      ,1.0,0.0,-2.1433
530423581973503488,3716.9207,2276.3723,M      ,1.0,0.0,-4.2127
530690698878157696,5004.161,69.62959000000001,M      ,1.0,0.0,0.2522
530745846259373696,3679.5964,467.27727999999996,M      ,1.0,0.0,-1.1608
530782267581860480,3443.0754,290.48697000000004,M      ,1.0,0.0,-0.1203
530957330448655360,3721.2407,1448.6855,M      ,1.0,0.0,-2.6903
532550935116257280,3651.1238,428.86352999999997,M      ,1.0,0.0,-1.0461
540488859309944832,3634.0305,1563.755,M      ,1.0,0.0,-1.6230000000000002
540772636388301824,4691.105,79.22161,M      ,1.0,0.0,0.4719
541739828662788864,3826.5051,449.23026,M      ,1.0,0.0,-2.8654
541743745672953344,3593.1392,1565.519,M      ,1.0,0.0,-2.2513
541800233082640512,4460.51,148.80408,M      ,1.0,0.0,0.066
542025289369636864,4952.119000000001,1120.6234,M      ,1.0,0.0,-3.6118
542034119822309504,4123.3037,139.08542,M      ,1.0,0.0,0.1401
542042881555568896,3541.6765,1005.5188,M      ,1.0,0.0,-1.8719999999999999
544938514148254592,4653.3286,46.28402,M      ,1.0,0.0,1.3274
1090460074396428672,3583.0774,408.89847000000003,M      ,1.0,0.0,-0.5963
1820953403561203328,7753.3887,12.249701,M      ,1.0,0.0,1.9891
1823981630377797632,4798.562,42.20605,M      ,1.0,0.0,0.6852
1823985375590233984,3531.8286,2196.1914,M      ,1.0,0.0,-1.9715
1824021345900375424,4504.825,42.866253,M      ,1.0,0.0,0.9162
1824034750540247424,3619.4067,1050.98,M      ,1.0,0.0,-1.8392
1824045127182267776,4791.315,269.59436,M      ,1.0,0.0,-1.0812
1824045883062733056,3464.5789,1004.9329,M      ,1.0,0.0,-1.3898
1824048150839941376,5322.664000000001,217.05417999999997,M      ,1.0,0.0,-1.1807
1824049800107414912,3914.7266,406.47913,M      ,1.0,0.0,-1.2597
1824051518094275200,3747.0518,428.9425,M      ,1.0,0.0,-1.1369
1824052136569563520,3906.5085,1913.1716,M      ,1.0,0.0,-2.7143
1824078043815787904,3478.4814,691.4562400000001,M      ,1.0,0.0,-1.0217
1824227916637795968,3661.8008,354.72348,M      ,1.0,0.0,-1.0168
1824243692097088768,3801.7805,760.4141,M      ,1.0,0.0,-1.6453
1824244448011395200,3675.022,363.28278,M      ,1.0,0.0,-0.8109
1824247883985340800,3445.6736,1842.3246,M      ,1.0,0.0,-2.3269
1824253896940595072,3941.3884,842.30304,M      ,1.0,0.0,-2.0628
1824254377976845696,3903.5823,874.3657,M      ,1.0,0.0,-2.0241
1824256095963799936,4183.1123,843.0944,M      ,1.0,0.0,-0.6254
1824256645719254016,3616.0005,522.2263,M      ,1.0,0.0,-1.021
1824258501146181888,3775.7812,1060.7173,M      ,1.0,0.0,-4.6628
1824259188340797312,3631.8008,542.15485,M      ,1.0,0.0,-1.0027
1824259360139485824,3673.0454,472.51648,M      ,1.0,0.0,-2.1114
1824261559162935808,4720.566,170.00783,M      ,1.0,0.0,-0.7927
1824267503398887296,4768.4463,192.6411,M      ,1.0,0.0,-0.8417
1824270801933865472,3918.1387,585.3237,M      ,1.0,0.0,-2.9073
1824271690937110272,4624.899,63.62900500000001,M      ,1.0,0.0,0.4584
1824293204486492928,4249.8735,83.71007,M      ,1.0,0.0,-0.1209
1824293445016199424,4930.4854,406.13507000000004,M      ,1.0,0.0,-0.3746
1824301794422140416,4535.2373,243.64075,M      ,1.0,0.0,-0.4986
1824302997013029376,3832.8333,214.6202,M      ,1.0,0.0,-0.2648
1824305745792215040,3884.2278,528.5147,M      ,1.0,0.0,-2.5824
1824307807376479104,4395.532999999999,1161.5266,M      ,1.0,0.0,-1.1562
1824308009188226048,3744.656,666.535,M      ,1.0,0.0,-1.6469
1824310315638073088,3536.355,903.4309699999999,M      ,1.0,0.0,-2.1433
1824314473166600448,3838.7126,1320.9838,M      ,1.0,0.0,-3.6510000000000002
1824315091641853312,5031.084,68.05159,M      ,1.0,0.0,0.2034
1824315160361342080,5157.744000000001,187.88617,M      ,1.0,0.0,-1.0433
1824319043013034368,3918.4829999999997,311.59472999999997,M      ,1.0,0.0,-0.9
1824319936366275968,4236.435,558.0973,M      ,1.0,0.0,-1.8971
1824320760999610112,4825.9707,151.29935,M      ,1.0,0.0,-0.5273
1824324231333472896,5018.1694,199.79346999999999,M      ,1.0,0.0,-0.9295
1824325399564465024,5285.7065,357.89816,M      ,1.0,0.0,-1.4655
1824328560661367296,3734.0862,2151.971,M      ,1.0,0.0,-2.8922
1824328801179557120,3953.8975,486.60797,M      ,1.0,0.0,-1.3301
1824330308652812800,3917.9236,370.5217,M      ,1.0,0.0,-1.0334
1824331378160255104,4856.0845,245.54065,M      ,1.0,0.0,-0.41
1824332993067701888,3471.402,740.5573,M      ,1.0,0.0,-1.0306
1824335913645864960,4583.366,1661.0496,M      ,1.0,0.0,-2.5705
1824337597273874688,4615.3066,192.39354,M      ,1.0,0.0,-0.6509999999999999
1824339796297092736,4876.786,123.17903000000001,M      ,1.0,0.0,-0.516
1824340895808871808,3809.841,277.12625,M      ,1.0,0.0,-0.5568
1824341205046427648,4726.9556,188.05688,M      ,1.0,0.0,-0.9044
1824341617363459200,3778.485,1040.4086,M      ,1.0,0.0,-2.9444
1824342476356941568,4170.4233,398.8294,M      ,1.0,0.0,-0.4627
1824342579436134912,3582.0764,936.06885,M      ,1.0,0.0,-1.9199
1824343988185362688,3639.9766,415.58603,M      ,1.0,0.0,-0.8190000000000001
1824348008275587456,3682.6782,330.60187,M      ,1.0,0.0,-0.6603
1824348180074349056,5301.545,673.8587,M      ,1.0,0.0,-0.6958
1824348454952314496,4659.7856,132.08841999999999,M      ,1.0,0.0,-0.4266
1824348523671808128,5307.0454,213.89026,M      ,1.0,0.0,-1.1763
1824351066292615296,4995.3916,313.8536,M      ,1.0,0.0,-1.3896
1824353024797717504,4680.7970000000005,2093.2168,M      ,1.0,0.0,-2.0478
1824358281838706944,6422.4907,146.43216,M      ,1.0,0.0,-1.3457
1824364157354906752,4582.9937,292.16785,M      ,1.0,0.0,-1.0779
1824366699975564416,4676.248,351.3192,M      ,1.0,0.0,-1.3995
1824368108725041664,3959.5427,478.28665,M      ,1.0,0.0,-1.4697
1824368929004429824,3588.2998,551.205,M      ,1.0,0.0,-1.2529
1824370479546987264,3580.761,1595.3024,M      ,1.0,0.0,-2.1824
1824371475980086144,3831.426,2191.4978,M      ,1.0,0.0,-2.7173
1824372369333355776,4477.8164,725.9157,M      ,1.0,0.0,-1.8617
1824372644211329024,5358.394,589.115,M      ,1.0,0.0,-0.3484
1824374190399336960,4788.8276,475.11715999999996,M      ,1.0,0.0,-1.5783
1824374357843575168,3976.0647,161.70232,M      ,1.0,0.0,-0.102
1824376007107907456,4011.3015,1276.0718,M      ,1.0,0.0,-4.1507
1824380993614674816,3674.0718,468.4406,M      ,1.0,0.0,-2.7938
1824401712539254144,3478.2734,1871.5563,M      ,1.0,0.0,-2.3513
1824423015579033728,3734.9040000000005,322.7433,M      ,1.0,0.0,-0.8933
1824442016516837248,3601.8506,230.03464,M      ,1.0,0.0,-2.1397
1824469985346913792,4664.805,368.51984,M      ,1.0,0.0,0.2766
1824473730558562816,4543.406,2272.81,M      ,1.0,0.0,-2.3623
1824474417753344640,3778.1220000000003,1386.6428,M      ,1.0,0.0,-2.2061
1824475615990236032,3608.8709999999996,2027.6376,M      ,1.0,0.0,-2.7653
1824476032661001600,3868.7542,838.45636,M      ,1.0,0.0,-0.3602
1824479984031498624,5089.2144,188.83942,M      ,1.0,0.0,-0.8805
1824482526652689280,5068.5146,721.54047,M      ,1.0,0.0,-0.8389
1824507128227478016,3757.3616,411.41582999999997,M      ,1.0,0.0,-1.1226
1824507471824860800,3675.597,1993.8911,M      ,1.0,0.0,-2.7009
1824509567769141760,3833.5151,1418.0093,M      ,1.0,0.0,-2.4361
1824510181882142464,3879.5374,137.75475,M      ,1.0,0.0,0.1049
1824511766792353024,3718.2227,1123.4917,M      ,1.0,0.0,-0.852
1824512380905401600,3971.0737,413.21222,M      ,1.0,0.0,-1.2775
1824517642308416128,4037.7966,221.39415,M      ,1.0,0.0,-0.4337
1824520013130375936,3965.9495,770.2392,M      ,1.0,0.0,-2.7510000000000003
1824520184929083648,4633.9517,120.06831000000001,M      ,1.0,0.0,-0.0032
1824809184662874752,3717.9043,439.02245999999997,M      ,1.0,0.0,-1.0334
1824815850453008640,3744.3704,331.42117,M      ,1.0,0.0,-0.7763
1824825230662160640,3886.9944,144.93155,M      ,1.0,0.0,0.0743
1824828731019050496,3541.1008,646.8803,M      ,1.0,0.0,-1.2321
1824830900019520768,3623.7827,1137.0706,M      ,1.0,0.0,-2.1171
1824834988828604672,4510.2295,58.60824,M      ,1.0,0.0,0.5174
1824861411470051712,4925.367,112.43208,M      ,1.0,0.0,-0.2821
1824872440946685696,3815.2870000000003,193.85902,M      ,1.0,0.0,-0.2387
1824874502531468032,3621.1396,2267.82,M      ,1.0,0.0,-2.8237
1824875632062757504,4790.7944,152.84062,M      ,1.0,0.0,-0.628
1824886975117281536,4276.174,841.133,M      ,1.0,0.0,-1.0454
1824888761823754496,3641.3076,673.8618,M      ,1.0,0.0,-1.4872
1824899619502232064,3921.5151,423.74997,M      ,1.0,0.0,-1.2006
1824903295994528768,3757.935,687.56024,M      ,1.0,0.0,-1.6878
1824904567304713472,4712.513,513.8826,M      ,1.0,0.0,-2.1454
1824909480748027520,3863.2043,392.91385,M      ,1.0,0.0,-1.2388
1824913741355686784,4017.1106,262.61922999999996,M      ,1.0,0.0,-0.5445
1824914836526064128,3736.348,412.9857,M      ,1.0,0.0,-1.117
1824915734220330880,4693.5312,835.9754,M      ,1.0,0.0,-2.8682
1824916146537185664,3753.4548,1499.8551,M      ,1.0,0.0,-2.4928
1824916283976135296,3688.1409,2105.1672,M      ,1.0,0.0,-2.7991
1824922636179911680,4999.935,67.41874,M      ,1.0,0.0,0.4036
1824927828849381120,3723.4885,648.67957,M      ,1.0,0.0,-2.4139
1824931780219491072,5073.7153,53.125896,M      ,1.0,0.0,0.5018
1824932501773926144,3859.1218,277.86786,M      ,1.0,0.0,-0.7996
1824949028800104832,3508.3281,1596.1070000000002,M      ,1.0,0.0,-4.2017
1824966689707128832,3862.9604,312.58685,M      ,1.0,0.0,-0.9519
1825033927379826176,4900.7876,103.59793,M      ,1.0,0.0,-1.879
1825035031232751872,3767.2095,356.30902000000003,M      ,1.0,0.0,-0.885
1825041903181051904,3832.5955,3002.1606,M      ,1.0,0.0,-3.2697
1825047847416053120,4801.384,161.99425,M      ,1.0,0.0,-0.6114
1825076503440640768,4811.1147,241.05393999999998,M      ,1.0,0.0,-1.0208
1825076984476965888,3530.3262,1901.2468,M      ,1.0,0.0,-1.4966
1825082722553404288,4567.2383,960.12946,M      ,1.0,0.0,-2.1907
1825086158501009792,3660.2935,1139.8933,M      ,1.0,0.0,-4.357
1825086605177524480,3989.9495,1004.51636,M      ,1.0,0.0,-3.6416
1825087326732183936,4740.5779999999995,255.8025,M      ,1.0,0.0,-1.117
1825090831425639808,3893.4312,976.7309,M      ,1.0,0.0,-2.9509
1825091965296693888,3946.2405,523.58887,M      ,1.0,0.0,-1.0903
1825093442766363264,3882.8909,189.01873999999998,M      ,1.0,0.0,-0.2313
1825094507918300416,3652.1220000000003,615.8916,M      ,1.0,0.0,-1.37
1825095332551847808,3688.9792,2230.425,M      ,1.0,0.0,-2.8731
1825097802125005952,5083.733,88.04746999999999,M      ,1.0,0.0,-0.1365
1825099112123426944,3738.888,357.63437000000005,M      ,1.0,0.0,-0.8612
1825099764958294912,4216.7773,184.16315,M      ,1.0,0.0,-0.5967
1825100108555685632,3926.3489,325.73352,M      ,1.0,0.0,-1.0774
1825103166573281408,3330.9143,2267.4844,M      ,1.0,0.0,-1.8422
1825104403523671168,3663.3572,895.65765,M      ,1.0,0.0,-1.8101
1825105193797678208,4414.946,923.44525,M      ,1.0,0.0,-1.0473
1825113543214859904,4424.7314,441.44805999999994,M      ,1.0,0.0,-0.9665
1825114161690079744,4620.9067,683.22107,M      ,1.0,0.0,-1.6158
1825116085835692672,3821.9011,521.56036,M      ,1.0,0.0,-1.3638
1825116493829310592,3730.9243,299.18857,M      ,1.0,0.0,-0.6416
1825118800254975488,3742.2805,269.8221,M      ,1.0,0.0,-0.4502
1825121342876211840,4715.163,199.7988,M      ,1.0,0.0,-0.8344
1825121926991756544,6866.191999999999,180.9928,M      ,1.0,0.0,-2.2713
1825122820345020544,4573.8623,309.95468,M      ,1.0,0.0,-1.3294
1825123507539953152,5227.1973,404.4653,M      ,1.0,0.0,-2.2447
1825123885497069184,3577.7449,2048.669,M      ,1.0,0.0,-2.6423
1825125603483979264,3857.548,793.9566,M      ,1.0,0.0,-4.1653
1825127321470920064,4036.8435,770.46594,M      ,1.0,0.0,-1.7937
1825127699428113408,4309.2085,1796.5413,M      ,1.0,0.0,-2.6591
1825130237718267520,4979.4316,113.97681999999999,M      ,1.0,0.0,0.2008
1825130757445423232,3491.4968,1842.5522,M      ,1.0,0.0,-2.158
1825131513332979712,4019.0452,1558.0708,M      ,1.0,0.0,-4.1937
1825132574188112640,4849.0109999999995,284.82465,M      ,1.0,0.0,-0.3415
1825134193419488384,3922.5054,716.669,M      ,1.0,0.0,-3.7174
1825135018053065344,3969.0098,1991.0961,M      ,1.0,0.0,-1.9099
1825136495522026368,3859.2808,109.80423,M      ,1.0,0.0,-5.041
1825136525556193024,4630.0635,211.9834,M      ,1.0,0.0,-1.8357
1825138316588684672,4467.043,535.9223,M      ,1.0,0.0,-0.8177
1825140481252172160,3730.4165,1023.43335,M      ,1.0,0.0,-4.6817
1825144909326204032,3634.4534,1819.3468,M      ,1.0,0.0,-1.0418
1825145429055152512,3667.4277,2185.4368,M      ,1.0,0.0,-2.6571
1825151751247175808,4551.4097,26.306538,M      ,1.0,0.0,-0.1572
1825154156429616896,3763.1890000000003,649.6364,M      ,1.0,0.0,-1.6076
1825161268895373056,3677.4822,786.1929299999999,M      ,1.0,0.0,-2.0765
1825170408586416000,4465.5376,198.60901,M      ,1.0,0.0,-0.2929
1825170683464370176,3660.0825,1302.6913,M      ,1.0,0.0,-2.1393
1825172023494898944,3754.3801,396.01443,M      ,1.0,0.0,-0.9362
1825172156605151872,3971.5903,771.2442,M      ,1.0,0.0,-4.8976
1825174256877626112,3972.2598,1284.1093,M      ,1.0,0.0,-2.5340000000000003
1825180613429900416,4685.255,367.89426000000003,M      ,1.0,0.0,-1.5243
1825183843245316864,4528.340999999999,133.02818,M      ,1.0,0.0,-0.3684
1825189306444241920,4548.8564,261.95966,M      ,1.0,0.0,-0.4112
1825190474675430272,3620.4758,1246.9271,M      ,1.0,0.0,-1.1296
1825190607780630528,3685.8599,1249.7963,M      ,1.0,0.0,-2.9842
1825190886992306432,4618.4976,885.20337,M      ,1.0,0.0,-2.9685
1825195216319451520,4484.7983,117.204575,M      ,1.0,0.0,-0.0001
1825199030250865152,3583.5417,2874.4197,M      ,1.0,0.0,-2.7325
1825200232825328768,4508.5386,157.67991999999998,M      ,1.0,0.0,-0.0374
1825203217802790144,3684.0815,1787.5947,M      ,1.0,0.0,-4.2817
1825205008845507840,4324.741,504.0254,M      ,1.0,0.0,-1.4577
1825211468476856192,4663.6245,178.76766999999998,M      ,1.0,0.0,-0.8033
1825212739787272704,3709.1992,436.70385999999996,M      ,1.0,0.0,-1.0807
1825213461341768192,3617.1858,2243.2993,M      ,1.0,0.0,-2.7718
1825214182896153984,4922.6963,383.18765,M      ,1.0,0.0,0.085
1825221329722276224,4459.202,161.81595,M      ,1.0,0.0,-0.2286
1825225659046215424,3551.8540000000003,611.1774,M      ,1.0,0.0,-1.1227
1825226483679943296,4779.4355,516.2848,M      ,1.0,0.0,-3.1698
1825230194531755520,3724.0774,1952.2825,M      ,1.0,0.0,-5.3232
1825230331970726144,3617.3071,2248.3015,M      ,1.0,0.0,-2.8083
1825230744287557504,4041.8728,776.90765,M      ,1.0,0.0,-4.8428
1825235485932161152,3901.716,917.06604,M      ,1.0,0.0,-2.4279
1825238440869834624,3660.9788,2218.8682,M      ,1.0,0.0,-2.8541
1825239815259188224,3551.228,600.4988,M      ,1.0,0.0,-2.5499
1825240605533053056,4412.0864,231.98122999999998,M      ,1.0,0.0,-0.8385
1825241808123981696,3589.3972,602.9331,M      ,1.0,0.0,-1.1583
1825242735837543808,4425.154,702.78894,M      ,1.0,0.0,-1.4195
1825244002816925184,3610.5159,1209.8787,M      ,1.0,0.0,-2.126
1825247168243848448,4025.1194,154.151,M      ,1.0,0.0,-0.2766
1825247580560748160,4671.5913,717.5928299999999,M      ,1.0,0.0,-2.7523
1825248267755642240,4767.545999999999,159.24443,M      ,1.0,0.0,-0.7247
1825250531167733632,3631.364,2604.7634,M      ,1.0,0.0,-4.8312
1825253593515563520,3850.8809,1469.1418,M      ,1.0,0.0,-4.655
1825254280710368896,3697.9395,1006.0863,M      ,1.0,0.0,-2.884
1825257304367515648,3604.4004,1146.3236,M      ,1.0,0.0,-2.0842
1825259297232252800,3720.248,710.69037,M      ,1.0,0.0,-4.0416
1825261668054916608,4725.557,237.91687000000002,M      ,1.0,0.0,-1.0458
1825264794791123968,3835.8413,247.20316,M      ,1.0,0.0,-2.2686
1825266409698799360,4768.7188,1522.5486,M      ,1.0,0.0,-4.496
1825268917960410752,4716.0537,121.78336999999999,M      ,1.0,0.0,-0.3459
1825273350366868480,3776.5854,1115.8297,M      ,1.0,0.0,-2.123
1825274759116166016,3860.3083,530.66,M      ,1.0,0.0,-1.3824
1825277645334868480,4834.8677,1634.4167,M      ,1.0,0.0,-1.101
1825277954572407936,4625.529,184.64001000000002,M      ,1.0,0.0,-1.0859
1825279088443854976,5255.3433,800.19855,M      ,1.0,0.0,-0.7918
1825279432041296000,3682.0596,918.4984,M      ,1.0,0.0,-1.8592
1825280084876169856,3759.949,461.82245,M      ,1.0,0.0,-3.9577
1825281527985270528,3871.512,283.47476,M      ,1.0,0.0,-0.8192
1825282760603952512,4580.179,30.033434000000003,M      ,1.0,0.0,1.2251
1825289052736024064,5823.8623,306.91052,M      ,1.0,0.0,-1.6502
1825289774323268224,3672.3940000000002,1767.0967,M      ,1.0,0.0,-3.8873
1825289946121895040,3745.2893,324.00452,M      ,1.0,0.0,-0.8023
1825290461518170496,4836.272,138.48408999999998,M      ,1.0,0.0,-0.7393
1825290976914298752,3721.8577,301.8666,M      ,1.0,0.0,-0.6106
1825292076425981184,4153.78,438.89404,M      ,1.0,0.0,-2.9464
1825292145145392128,4667.2334,312.6467,M      ,1.0,0.0,-1.296
1825294653406324480,4710.4155,797.68005,M      ,1.0,0.0,-2.5660000000000003
1825297745783562752,4648.0740000000005,282.75836,M      ,1.0,0.0,-1.5871
1825298398618477440,4541.9097,390.93699999999995,M      ,1.0,0.0,-1.6299
1825298914014581376,3790.8162,420.17227,M      ,1.0,0.0,-0.6716
1825298914014585856,4768.9624,172.35515,M      ,1.0,0.0,-0.4024
1825301765872880384,3818.5435,418.22684,M      ,1.0,0.0,-1.2081
1825304377213389312,3382.3509999999997,671.86285,M      ,1.0,0.0,-1.7530000000000001
1825304785189166080,3766.2004,1679.2229,M      ,1.0,0.0,-3.6888
1825304995664771712,4807.4053,185.6419,M      ,1.0,0.0,-0.9186
1825305682883559552,4137.621,1242.6549,M      ,1.0,0.0,-2.4194
1825306541876893952,4129.170999999999,174.85176,M      ,1.0,0.0,-0.2741
1825307366510715392,3481.441,1858.8624,M      ,1.0,0.0,-2.3963
1825308122425053952,3638.5240000000003,1789.3220000000001,M      ,1.0,0.0,-2.8735
1825322312998043264,5130.3657,1545.6555,M      ,1.0,0.0,-3.147
1825323584308315008,3643.051,542.78503,M      ,1.0,0.0,-1.2162
1825331349609993600,5008.3604,211.60362,M      ,1.0,0.0,-0.5412
1825335507122247424,3684.5205,346.77475,M      ,1.0,0.0,-1.6453
1825343512958073216,3749.1772,402.72195,M      ,1.0,0.0,-1.0598
1825344715552049920,3875.2395,2069.091,M      ,1.0,0.0,-2.6162
1825348181540811648,3848.8179999999998,2169.5654,M      ,1.0,0.0,-2.9621
1825350453625678208,3881.3076,3259.6238,M      ,1.0,0.0,-2.338
1825350556704880896,3637.5693,457.85773,M      ,1.0,0.0,-0.8236
1825351381338684032,3833.955,345.96536000000003,M      ,1.0,0.0,-1.0126
1825353168046810496,3928.408,1491.1664,M      ,1.0,0.0,-2.4935
1825357085055848064,3312.5093,785.2099599999999,M      ,1.0,0.0,-1.9218
1825357497372732160,4724.076,72.7902,M      ,1.0,0.0,0.1945
1825358936139238912,3576.1367,1960.8479,M      ,1.0,0.0,-2.5131
1825362101577838080,6005.794,84.9046,M      ,1.0,0.0,0.3402
1825366465251107456,3879.68,1286.3265,M      ,1.0,0.0,-1.3769
1825367874000305152,3674.2917,389.52533,M      ,1.0,0.0,-0.8408
1825372065854920192,3616.2268,313.67264,M      ,1.0,0.0,-2.5299
1825374879056839424,4558.874,132.90558000000001,M      ,1.0,0.0,-0.3433
1825374986466898176,3929.7302,1535.8363,M      ,1.0,0.0,-5.0544
1825375089546136832,3783.1697,1323.5038,M      ,1.0,0.0,-4.0973
1825376498295375744,4121.5884,402.83176000000003,M      ,1.0,0.0,-1.3607
1825380243507039232,3619.1025,1629.8102,M      ,1.0,0.0,-3.5169
1825380518348385536,4836.8403,163.82455,M      ,1.0,0.0,-1.0719
1825382408170532608,3836.368,832.5922,M      ,1.0,0.0,-2.8585
1825382614329015808,3632.6663,1240.8047,M      ,1.0,0.0,-4.2997
1825385397468298752,4832.9966,197.7648,M      ,1.0,0.0,-0.6938
1825387459063347328,4357.5024,161.63947,M      ,1.0,0.0,-0.3154
1825390551429216128,4297.1179999999995,623.29047,M      ,1.0,0.0,-1.8842
1825391822740084992,3681.5806,599.8592,M      ,1.0,0.0,-2.9018
1825394880756776832,5118.8257,224.10398999999998,M      ,1.0,0.0,-1.1667
1825395086915237632,4721.789000000001,259.15405,M      ,1.0,0.0,-1.2472
1825396564384096512,7347.642,225.86826000000002,M      ,1.0,0.0,-1.2474
1825396697490910464,3645.2756,481.006,M      ,1.0,0.0,-1.0254
1825401580906510848,4368.528,605.6304,M      ,1.0,0.0,-0.75
1825404054807669632,4533.2856,61.247257,M      ,1.0,0.0,0.6564
1825405669715417984,4439.8345,563.87415,M      ,1.0,0.0,-1.4498
1825406322550497664,3532.6294,747.50195,M      ,1.0,0.0,-1.8289
1825407215903612928,4372.7627,58.60428,M      ,1.0,0.0,0.5722
1825410273920807552,3757.5637,528.317,M      ,1.0,0.0,-1.3654
1825412988340169472,3474.7026,2000.2992,M      ,1.0,0.0,-1.9502
1825413366297476224,4593.187,222.48485,M      ,1.0,0.0,-1.0054
1825414465808963712,3873.8059999999996,2161.612,M      ,1.0,0.0,-2.9639
1825414942518332672,4649.46,360.05472000000003,M      ,1.0,0.0,-1.4238
1825416699192124928,4609.637,283.301,M      ,1.0,0.0,-1.3053
1825417214557423232,4224.7134,125.62828,M      ,1.0,0.0,-0.2791
1825427763028862976,4621.4043,80.3056,M      ,1.0,0.0,0.1339
1825432779550804864,3671.2551,539.45435,M      ,1.0,0.0,-1.2241
1825433741623668480,3531.2256,2256.5029999999997,M      ,1.0,0.0,-2.6759
1825438758145778048,4668.6147,109.97192,M      ,1.0,0.0,-0.2087
1825441816137396096,4080.5525,1843.7688,M      ,1.0,0.0,-2.9559
1825445728837711232,3939.1086,3461.6035,M      ,1.0,0.0,-3.6672
1825448378873444096,3574.645,2052.9084,M      ,1.0,0.0,-2.6889
1825457411150809984,4314.4897,819.78143,M      ,1.0,0.0,-1.3545
1825460782739923200,3666.5098,491.34765999999996,M      ,1.0,0.0,-1.1214
1825468307523763968,3573.8875,734.19495,M      ,1.0,0.0,-1.5122
1825471502979942912,4534.0996,262.8467,M      ,1.0,0.0,-1.043
1825473667643777408,3725.2715,1529.9664,M      ,1.0,0.0,-4.7391
1825475626148660224,3669.7217,2252.3757,M      ,1.0,0.0,-4.8013
1825475901026709632,3537.3608,2029.4055,M      ,1.0,0.0,-5.1009
1825476931818742656,3639.6826,439.0728,M      ,1.0,0.0,-1.0844
1825479337000578432,3639.7686,446.20984000000004,M      ,1.0,0.0,-1.1117
1825480745750267648,3934.8464,1365.2804,M      ,1.0,0.0,-2.1574
1825486037150220160,3586.053,2284.9883,M      ,1.0,0.0,-2.7377
1825496688669717120,7636.5615,147.0731,M      ,1.0,0.0,0.2634
1825499093852163584,4202.6914,1864.9811,M      ,1.0,0.0,-2.8949
1825506137584653440,3731.4590000000003,1380.7567,M      ,1.0,0.0,-2.324
1825507615053442560,3757.9102,723.1923,M      ,1.0,0.0,-1.858
1825508645845419264,3932.6545,926.212,M      ,1.0,0.0,-1.9289
1825509367399944832,3677.7183,567.62787,M      ,1.0,0.0,-1.2789
1825511119746898304,3857.7874,491.43524,M      ,1.0,0.0,-2.5056
1825511669502722688,3687.315,762.69385,M      ,1.0,0.0,-2.8539999999999996
1825512253618057216,3528.8284,2418.1387,M      ,1.0,0.0,-2.0877
1825513593647806976,3665.2036,2248.8335,M      ,1.0,0.0,-2.8615
1825517476298871808,3724.8706,1843.5864,M      ,1.0,0.0,-4.1658
1825520946632650752,3847.2866,604.73474,M      ,1.0,0.0,-0.9945
1825523351814358528,3627.5007,510.47292999999996,M      ,1.0,0.0,-1.1655
1825525207240814336,3578.2751,1072.3729,M      ,1.0,0.0,-1.6872
1825528540135303808,5133.1973,354.13358,M      ,1.0,0.0,-1.5677
1825529055531554816,4482.79,437.97354,M      ,1.0,0.0,-0.6303
1825533694096789632,4213.605,1497.7407,M      ,1.0,0.0,-2.1037
1825534346931687808,4321.3279999999995,1676.7311,M      ,1.0,0.0,-3.9658
1825534759248411904,6702.866,99.66994,M      ,1.0,0.0,-0.3012
1825535583882147328,3645.8940000000002,994.54614,M      ,1.0,0.0,-2.7205
1825538263941977472,3618.4172,771.80804,M      ,1.0,0.0,-1.6535
1825538813697771520,3633.9666,469.14175,M      ,1.0,0.0,-0.9343
1825542387084192384,3769.69,99.24838000000001,M      ,1.0,0.0,-2.489
1825547128755103104,4478.3994,453.20923,M      ,1.0,0.0,-1.5067
1825548125187423104,4570.253,216.01282999999998,M      ,1.0,0.0,-1.193
1825552553269915008,3622.9492,1934.1132,M      ,1.0,0.0,-2.5905
1825553244788938880,4766.6196,215.38678,M      ,1.0,0.0,-0.7507
1825569737464772352,4497.6465,218.34354,M      ,1.0,0.0,-1.8582
1825570768256935936,3600.289,2308.5327,M      ,1.0,0.0,-2.798
1825572761121710336,3644.0913,990.2559,M      ,1.0,0.0,-4.0275
